Date,Bond Code,ISIN Code,Ticker,ISSUER,ISSUER_INDUSTRY,PAYMENT_RANK,DAYS_TO_NEXT_COUPON,NXT_CPN_DT,Maturity,Coupon,Companion Bond,BP Spread,MTM,All in price,Clean Price,Accrued Interest,Year High Yield,Year Low Yield,Return (YTD),Duration,Modified Duration,Delta,Rand per Basis Point,Convexity,Yield Volatility,Yield / Price Indicator,Last Trade Date,Last MTM Change Date,Index Ratio,Base CPI,Reference CPI,MTM Process Methodology,MTM Change
2029/12/20,FRC458,ZAG000194481,ZAG000194481 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-29,11.342,JIBAR,285,,100.1799976,99.99383322,0.186164384,100,100,0,,0,,,,,Price,09-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2033/12/07,FRC461,ZAG000194663,ZAG000194663 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,30-Apr-25,10.98,JIBAR,369.4,,101.8345354,99.95106146,1.883473973,100,100,0,,0,,,,,Price,26-May-23,19-Jun-23,,,,Price Traded Methodology,
2033/12/07,FRC462,ZAG000194655,ZAG000194655 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,30-Apr-26,10.523,JIBAR,300,,101.7235959,99.95230276,1.771293151,100,100,0,,0,,,,,Price,26-May-23,19-Jun-23,,,,Price Traded Methodology,
2032/04/20,FRC463,ZAG000194770,ZAG000194770 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,23,2023/07/20,20-Apr-32,11.278,JIBAR,332,,102.0380232,99.96781501,2.070208219,100,100,0,,0,,,,,Price,26-May-23,19-Jun-23,,,,Price Traded Methodology,
2026/03/20,FRC464,ZAG000194879,ZAG000194879 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Mar-26,10.042,JIBAR,155,,100.1594979,99.99470337,0.164794521,100,100,0,,0,,,,,Price,31-May-23,19-Jun-23,,,,Price Traded Methodology,
2024/11/06,FRC465,ZAG000195207,ZAG000195207 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,41,2023/08/07,06-Nov-24,10.083,JIBAR,210,,101.3011399,99.94753173,1.353608219,100,100,0,,0,,,,,Price,14-Apr-23,19-Jun-23,,,,Price Traded Methodology,
2024/10/01,FRC466,ZAG000195181,ZAG000195181 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,6,2023/07/03,01-Oct-24,9.658,,,,100,100,0,0,0,0,,0,,,,,Price,14-Apr-23,30-Mar-23,,,,Commercial Paper Methodology,
2023/12/20,FRC467,ZAG000196114,ZAG000196114 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Dec-23,10.792,JIBAR,230,,100.1757083,99.99830556,0.17740274,0,0,0,,0,,,,,Price,17-May-23,19-Jun-23,,,,Price Traded Methodology,
2035/02/28,FRC468,ZAG000196148,ZAG000196148 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,65,2023/08/31,31-Aug-27,10.992,JIBAR,250,,100.7846588,100.001667,0.782991781,100,100,0,,0,,,,,Price,19-May-23,19-Jun-23,,,,Price Traded Methodology,
2040/01/31,FRC469,ZAG000196155,ZAG000196155 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-28,10.792,JIBAR,270,,101.0950459,99.97149519,1.123550685,100,100,0,,0,,,,,Price,19-May-23,19-Jun-23,,,,Price Traded Methodology,
2033/12/07,FRC470,ZAG000196387,ZAG000196387 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,#N/A N/A,#N/A N/A,31-Jul-23,10,R197,513,9.95,105.4251648,101.3834495,4.041715281,10.04,7.5,0,6.514376423,6.20565,,654.23121,55.0196,,Rate,23-May-23,30-May-23,,,,Inflation Linked Methodology,
2040/01/31,FRC471,ZAG000196494,ZAG000196494 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,30-Apr-27,10.958,JIBAR,300,,101.6812274,100,1.68122739,100,100,0,,0,,,,,Price,25-May-23,29-May-23,,,,Issuer Valuated,
2040/01/31,FRC472,ZAG000196528,ZAG000196528 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,30-Apr-27,10.958,JIBAR,300,,101.6812274,100,1.6812274,100,100,0,,0,,,,,Price,25-May-23,29-May-23,,,,Issuer Valuated,
2037/01/31,FRC473,ZAG000196551,ZAG000196551 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jul-23,10.655,,,,101.6347397,100,1.63473972,0,0,0,,0,,,,,Price,26-May-23,18-Jun-23,,,,Issuer Valuated,
2040/01/31,FRC474,ZAG000196569,ZAG000196569 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Oct-28,11.12,JIBAR,316.2,,101.7060822,100,1.7060822,100,100,0,,0,,,,,Price,26-May-23,18-Jun-23,,,,Issuer Valuated,
2030/07/31,FRC475,ZAG000196593,ZAG000196593 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jul-23,5.672,R2 030,-562.8,5.077,100.9691803,100.0523365,0.916843836,5.677,5.062,-0.1,0.100270614,0.09543,,9.63507,0.01821,,Price,02-Jun-23,19-Jun-23,,,,Illiquid Methodology,
2033/12/07,FRC476,ZAG000196882,ZAG000196882 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Jun-26,7.032,JIBAR,-186.1,,100.8213355,100.705741,0.115594521,0,0,0,,0,,,,,Price,20-Jun-23,12-Jun-23,,,,Price Traded Methodology,
2033/12/07,FRC477,ZAG000196874,ZAG000196874 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,85,2023/09/20,20-Jun-26,6.902,JIBAR,-198.8,,100.8129789,100.6995214,0.113457534,0,0,0,,0,,,,,Price,09-Jun-23,12-Jun-23,,,,Price Traded Methodology,
2033/12/07,FRC478,ZAG000196924,ZAG000196924 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,72,2023/09/07,07-Dec-33,8.38,,355.5,8.375,100.351701,100.0302764,0.321424658,8.395,8.375,0,7.039806341,6.89543,,691.96845,62.19684,,Price,09-Jun-23,12-Jun-23,,,,Price Traded Methodology,
2032/03/31,FRC479,ZAG000196916,ZAG000196916 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-32,8.08,,-324.5,8.045,100.1306705,100.2192184,-0.088547945,8.165,8.02,0,6.369947565,6.24436,,625.25174,48.95885,,Price,19-Jun-23,12-Jun-23,,,,Price Traded Methodology,
2033/02/28,FRI33,ZAG000141706,ZAG000141706 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,65,2023/08/31,28-Feb-33,1.875,I2033,50,5.235,111.81403,110.91437,0.89966,5.38,4.86,0.07,8.669375802,8.448243041,-9.446321016,944.6321016,81.00584346,,Rate,13-Jun-23,16-Sep-20,1.484192252,73.31709656,108.8166667,Inflation Linked Methodology,
2038/01/31,FRI38,ZAG000141862,ZAG000141862 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,65,5.53,118.98611,117.41921,1.5669,5.685,5.07,0.08,11.78758652,11.47042915,-13.64821734,1364.821734,157.486186,,Rate,09-Jun-23,02-Aug-21,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2023/07/31,FRJ23,ZAG000149436,ZAG000149436 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jul-23,9.417,JIBAR,18,,101.4964474,100.0774474,1.419,100,100,0,,0,,,,,Price,09-Jun-23,08-Jun-23,,,,Price Traded Methodology,
2024/02/14,FRJ24,ZAG000156977,ZAG000156977 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,48,2023/08/14,14-Feb-24,9.433,JIBAR,76,,101.3992919,100.3138508,1.085441096,100,100,0,,0,,,,,Price,14-Jun-23,08-Jun-23,,,,Price Traded Methodology,
2025/03/09,FRJ25,ZAG000124256,ZAG000124256 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,76,2023/09/11,09-Mar-25,10.483,JIBAR,108,,101.9169954,101.428746,0.488249315,100,100,0,,0,,,,,Price,19-Jun-23,09-May-23,,,,Price Traded Methodology,
2026/02/14,FRJ26,ZAG000156969,ZAG000156969 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,48,2023/08/14,14-Feb-26,9.533,JIBAR,98,,102.1361045,101.0391566,1.096947945,100,100,0,,0,,,,,Price,14-Jun-23,31-May-23,,,,Price Traded Methodology,
2027/01/25,FRJ27,ZAG000141912,ZAG000141912 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,28,2023/07/25,25-Jan-27,9.883,JIBAR,120.25,,103.8046581,102.1259019,1.678756164,100,100,0,,0,,,,,Price,19-Jun-23,28-May-23,,,,Price Traded Methodology,
2027/04/20,FRJ27S,ZAG000185232,ZAG000185232 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,23,2023/07/20,20-Apr-27,9.258,JIBAR,109,,102.3339345,100.6345209,1.699413699,100,100,0,,0,,,,,Price,01-Jun-23,31-May-23,,,,Price Traded Methodology,
2028/06/22,FRJ28,ZAG000177205,ZAG000177205 Corp,FIRSTRAND BANK L,BANK,Sr Unsecured,87,2023/09/22,22-Jun-28,8.975,JIBAR,127,,100.8053013,100.6965042,0.108797077,100,100,0,,0,,,,,Price,25-May-23,17-May-23,,,,Price Traded Methodology,
2029/08/14,FRJ29,ZAG000156951,ZAG000156951 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,48,2023/08/14,14-Aug-29,9.773,JIBAR,145.25,,102.1483025,101.0237381,1.124564384,100,100,0,,0,,,,,Price,29-May-23,28-May-23,,,,Price Traded Methodology,
2029/04/20,FRJ29S,ZAG000185257,ZAG000185257 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,23,2023/07/20,20-Apr-29,9.408,JIBAR,135,,102.1334943,100.4065463,1.726947945,100,100,0,,0,,,,,Price,26-May-23,24-May-23,,,,Price Traded Methodology,
2030/03/23,FRJ30,ZAG000194713,ZAG000194713 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,91,2023/09/26,23-Mar-30,8.953,JIBAR,134,,100.4640732,100.3826034,0.081469727,100,100,0,,0,,,,,Price,01-Jun-23,31-May-23,,,,Price Traded Methodology,
2031/06/22,FRJ31,ZAG000177213,ZAG000177213 Corp,FIRSTRAND BANK L,BANK,Sr Unsecured,87,2023/09/22,22-Jun-31,9.065,JIBAR,138,,100.9654514,100.855668,0.109783378,100,100,0,,0,,,,,Price,07-Feb-23,05-Mar-23,,,,Price Traded Methodology,
2033/03/23,FRJ33,ZAG000194721,ZAG000194721 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,91,2023/09/26,23-Mar-33,9.053,JIBAR,152,,100.0781713,99.99587966,0.082291645,100,100,0,,0,,,,,Price,22-Mar-23,19-Jun-23,,,,Price Traded Methodology,
2024/01/15,FRS100,ZAG000111634,ZAG000111634 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,202,#N/A Field Not Applicable,15-Jan-24,0,I2050,,5.098,105.32207,105.32207,0,5.218,4.618,0.09,,0,,,,,Price,28-Feb-14,18-Jun-23,,,,Issuer Valuated,
2038/01/31,FRS101,ZAG000111774,ZAG000111774 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,73,5.61,117.90022,116.33332,1.5669,5.765,5.04,0.1,11.7708318,11.4496686,-13.499185,1349.9185,157.0808258,,Price,09-May-23,08-May-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2024/01/23,FRS103,ZAG000111840,ZAG000111840 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,27,2023/07/24,23-Jan-24,9.158,JIBAR,143,,101.4183395,99.8376436,1.58069589,100,100,0,,0,,,,,Price,24-Mar-23,02-Mar-22,,,,Price Traded Methodology,
2038/01/31,FRS108,ZAG000113515,ZAG000113515 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,76,5.64,117.49608,115.92918,1.5669,5.795,5.18,0.07,11.76452957,11.44186887,-13.44374754,1344.374754,156.9286708,,Rate,24-Aug-22,19-Jun-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS109,ZAG000113564,ZAG000113564 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,83,5.65,230.68347,230.18429,0.49918,5.74,5.22,0.07,8.648071536,8.410475601,-19.40157651,1940.157651,83.92371659,,Rate,20-Dec-22,24-Aug-22,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS110,ZAG000113663,ZAG000113663 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,108,5.96,113.28703,111.72013,1.5669,6.115,5.5,0.07,11.69665422,11.35818044,-12.86734499,1286.734499,155.3008212,,Rate,06-Apr-23,29-Dec-22,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS112,ZAG000115395,ZAG000115395 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,83,5.65,230.68347,230.18429,0.49918,5.74,5.22,0.07,8.648071536,8.410475601,-19.40157651,1940.157651,83.92371659,,Price,20-Dec-22,18-Jun-23,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2025/01/31,FRS114,ZAG000116070,ZAG000116070 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-25,2,I2025,150,5.2,167.06913,165.67633,1.3928,5.305,4.62,0.07,1.566099604,1.52641287,-2.550164828,255.0164828,3.107016891,,Rate,28-Jul-22,28-Jul-22,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS119,ZAG000118951,ZAG000118951 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,70,5.58,118.30603,116.73913,1.5669,5.735,5.12,0.08,11.77712356,11.45746041,-13.5548671,1355.48671,157.2329018,,Rate,08-Mar-23,17-Jan-21,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS120,ZAG000119298,ZAG000119298 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,95,5.77,228.36915,227.86997,0.49918,5.86,5.34,0.07,8.636819141,8.394633951,-19.17075459,1917.075459,83.68500194,,Rate,03-Apr-23,18-Jun-23,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS121,ZAG000120643,ZAG000120643 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,95,5.77,228.36915,227.86997,0.49918,5.86,5.39,0.06,8.636819141,8.394633951,-19.17075459,1917.075459,83.68500194,,Rate,03-Apr-23,02-Apr-23,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2025/01/31,FRS122,ZAG000121062,ZAG000121062 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-25,2,I2025,68,4.38,169.17785,167.78505,1.3928,4.485,3.8,0.09,1.566378229,1.532809696,-2.593174433,259.3174433,3.132638785,,Rate,20-Feb-23,22-Jan-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS123,ZAG000121328,ZAG000121328 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,103,5.85,226.8416,226.34242,0.49918,5.94,5.42,0.07,8.629288124,8.384054529,-19.01852279,1901.852279,83.52579938,,Rate,12-Jul-18,18-Jun-23,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS124,ZAG000122953,ZAG000122953 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,90,5.78,115.63191,114.06501,1.5669,5.935,5.32,0.07,11.73498062,11.40536555,-13.18824126,1318.824126,156.2175761,,Rate,24-Feb-22,22-Dec-19,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS126,ZAG000125188,ZAG000125188 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,113,5.16,215.08759,213.6053,1.48229,5.205,4.7,0.04,4.461951618,4.34972862,-9.355725896,935.5725896,21.87590506,,Rate,30-Aug-22,29-Aug-22,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS127,ZAG000125394,ZAG000125394 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,165,6.53,106.23066,104.66376,1.5669,6.685,6.07,0.06,11.57281029,11.20690485,-11.90516982,1190.516982,152.3797397,,Rate,25-Jun-20,19-Jun-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS129,ZAG000125865,ZAG000125865 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,134,5.37,213.13323,211.65094,1.48229,5.415,4.91,0.04,4.460146913,4.343523312,-9.257490634,925.7490634,21.82024915,,Rate,06-May-22,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS131,ZAG000126186,ZAG000126186 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,140,5.43,212.57861,211.09632,1.48229,5.475,4.97,0.04,4.459629565,4.341751025,-9.229633375,922.9633375,21.80437101,,Rate,07-Jul-22,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS132,ZAG000126194,ZAG000126194 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,154,6.36,217.38412,216.88494,0.49918,6.45,5.93,0.06,8.580724905,8.316267596,-18.0782441,1807.82441,82.50979555,,Rate,03-Apr-23,18-Jun-23,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS134,ZAG000126574,ZAG000126574 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,160,6.48,106.82796,105.26106,1.5669,6.635,6.02,0.06,11.58382395,11.22028666,-11.9864027,1198.64027,152.637048,,Rate,20-Feb-23,13-Dec-20,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS135,ZAG000126608,ZAG000126608 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,90,5.78,115.63191,114.06501,1.5669,5.935,5.32,0.07,11.73498062,11.40536555,-13.18824126,1318.824126,156.2175761,,Price,24-Feb-22,22-Dec-19,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2038/01/31,FRS136,ZAG000126780,ZAG000126780 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-38,2.25,I2038,69,5.57,118.44167,116.87477,1.5669,5.85,5.29,0.04,11.77921848,11.46005592,-13.57348237,1357.348237,157.2835762,,Rate,06-Apr-23,07-Mar-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS137,ZAG000127549,ZAG000127549 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,121,5.24,214.34062,212.85833,1.48229,5.285,4.78,0.04,4.461265213,4.347364269,-9.318167632,931.8167632,21.85468767,,Rate,30-Jun-15,02-Dec-15,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2033/12/07,FRS138,ZAG000127556,ZAG000127556 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,163,2023/12/07,07-Dec-33,3.45,R202,131,6.13,221.58993,221.09075,0.49918,6.22,5.7,0.07,8.602744277,8.346911441,-18.49591591,1849.591591,82.96822268,,Rate,30-Jun-15,02-Dec-15,2.779528877,39.14932043,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS142,ZAG000130782,ZAG000130782 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,134,5.37,213.13323,211.65094,1.48229,5.415,4.91,0.04,4.460146913,4.343523312,-9.257490634,925.7490634,21.82024915,,Rate,23-Oct-15,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS143,ZAG000130790,ZAG000130790 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,134,5.37,213.13323,211.65094,1.48229,5.415,4.91,0.04,4.460146913,4.343523312,-9.257490634,925.7490634,21.82024915,,Rate,04-Jan-19,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS145,ZAG000134263,ZAG000134263 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,74.1,4.771,218.76283,217.28054,1.48229,4.816,4.311,0.05,4.465270005,4.361232797,-9.540755538,954.0755538,21.97934133,,Rate,21-Jul-21,20-Jul-21,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2025/01/31,FRS146,ZAG000134636,ZAG000134636 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-25,2,I2025,145,5.15,167.19671,165.80391,1.3928,5.255,4.57,0.08,1.56611664,1.526801502,-2.552761901,255.2761901,3.108570439,,Rate,10-Nov-16,19-Jun-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS149,ZAG000136573,ZAG000136573 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,169,5.72,209.92141,208.43912,1.48229,5.765,5.26,0.04,4.457118259,4.333189052,-9.096290646,909.6290646,21.72777356,,Rate,16-Feb-18,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS150,ZAG000136615,ZAG000136615 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,173,5.76,209.55792,208.07563,1.48229,5.805,5.3,0.04,4.456770465,4.332008617,-9.078066372,907.8066372,21.71722744,,Rate,18-May-16,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2025/01/31,FRS151,ZAG000136987,ZAG000136987 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,34,2023/07/31,31-Jan-25,2,I2025,142,5.12,167.27332,165.88052,1.3928,5.225,4.54,0.08,1.566126859,1.527034769,-2.55432172,255.432172,3.109503111,,Rate,27-May-16,19-Jun-23,1.740997875,62.50246954,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS152,ZAG000136995,ZAG000136995 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,120.5,5.235,214.38724,212.90495,1.48229,5.28,4.775,0.04,4.461308153,4.347512025,-9.320510132,932.0510132,21.85601321,,Rate,18-Jun-21,30-Jun-20,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2028/03/31,FRS153,ZAG000137670,ZAG000137670 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,95,2023/09/30,31-Mar-28,2.6,R210,174,5.77,209.46715,207.98486,1.48229,5.815,5.31,0.04,4.456683463,4.331713528,-9.073516617,907.3516617,21.71459163,,Price,01-Jul-20,19-Jun-23,2.39182953,45.49515978,108.8166667,Inflation Linked Methodology,
2024/10/16,FRS172,ZAG000147455,ZAG000147455 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,20,2023/07/17,16-Oct-24,9.86,JIBAR,218,,101.8499273,99.95896843,1.890958904,100,100,0,,0,,,,,Price,07-Feb-23,18-May-23,,,,Price Traded Methodology,
2023/09/18,FRS180,ZAG000154147,ZAG000154147 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,83,2023/09/18,18-Sep-23,10.135,JIBAR,183.5,,100.2215793,100.0216478,0.199931507,100,100,0,,0,,,,,Price,25-Apr-23,22-Sep-22,,,,Price Traded Methodology,
2025/09/27,FRS182,ZAG000154386,ZAG000154386 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,92,2023/09/27,27-Sep-25,9.958,JIBAR,240,,99.97094173,99.99822392,-0.027282192,100,100,0,,0,,,,,Price,07-Feb-23,19-Jun-23,,,,Price Traded Methodology,
2023/11/23,FRS184,ZAG000155490,ZAG000155490 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,149,#N/A Field Not Applicable,16-Nov-23,0,,,,205.6011758,205.6011758,0,0,0,0,,0,,,,,Price,15-Nov-18,18-Jun-23,,,,Issuer Valuated,
2024/01/23,FRS186,ZAG000156522,ZAG000156522 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,210,#N/A Field Not Applicable,23-Jan-24,0,,,,156.8328038,156.8328038,0,0,0,0,,0,,,,,Price,02-Jun-23,18-Jun-23,,,,Issuer Valuated,
2024/01/23,FRS187,ZAG000156514,ZAG000156514 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,210,#N/A Field Not Applicable,23-Jan-24,0,,,,224.8771615,224.8771615,0,0,0,0,,0,,,,,Price,02-Jun-23,18-Jun-23,,,,Issuer Valuated,
2026/06/19,FRS194,ZAG000160516,ZAG000160516 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,84,2023/09/19,19-Jun-26,98.4947,,,,243.9155176,243.9155176,0,0,0,0,,0,,,,,Price,24-Jun-19,18-Jun-23,,,,Issuer Valuated,
2024/08/05,FRS197,ZAG000161373,ZAG000161373 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,41,2023/08/07,05-Aug-24,9.225,JIBAR,125,,101.2614157,99.94716916,1.314246575,100,100,0,,0,,,,,Price,09-Jul-21,19-Jun-23,,,,Price Traded Methodology,
2025/08/05,FRS199,ZAG000161381,ZAG000161381 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,41,2023/08/07,05-Aug-25,9.272,JIBAR,200,,101.3671115,99.94601559,1.42109589,100,100,0,,0,,,,,Price,20-Jun-23,19-Jun-23,,,,Price Traded Methodology,
2025/08/12,FRS200,ZAG000161571,ZAG000161571 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,48,2023/08/14,12-Aug-25,9.237,JIBAR,200,,101.1911926,99.94906934,1.242123288,100,100,0,,0,,,,,Price,19-May-23,19-Jun-23,,,,Price Traded Methodology,
2025/08/26,FRS201,ZAG000162025,ZAG000162025 Corp,FIRSTRAND BANK LTD,BANK,Sr Unsecured,62,2023/08/28,26-Aug-25,9.105,JIBAR,192,,100.886455,100.0021482,0.884306849,100,100,0,,0,,,,,Price,16-May-23,19-Jun-23,,,,Price Traded Methodology,
2025/10/14,FRS206,ZAG000163304,ZAG000163304 Corp,FIRSTRAND BANK LTD,BANK,Unsecured,17,2023/07/14,14-Oct-25,8.913,JIBAR,193,,101.9567101,99.97911008,1.9776,100,100,0,,0,,,,,Price,08-Jun-23,19-Jun-23,,,,Price Traded Methodology,
